filename, cancer, normal
bone-cancer_train_2_1680_png.rf.45638439b4b3aafc5601cd0a1c0cfa0e.jpg, 1, 0
foot_67_png.rf.452eb255f2c9f85d6f8c1f4976698d2d.jpg, 1, 0
-42-_jpg.rf.449a8e6271c1348b3810e98e15d1d343.jpg, 0, 1
IMG0000706_jpg.rf.450a32f2991c72049df0c7a0e5f685b5.jpg, 0, 1
IMG0000716_jpg.rf.457dcb0b06a052e3a72ae5b947b8713e.jpg, 0, 1
IMG0000709_jpg.rf.458977f1360a3a0e462284b8368f21c6.jpg, 0, 1
bone-cancer_valid_402_png.rf.45ee1696122cc91994daa34bbabf41da.jpg, 1, 0
foot_8_png.rf.459802b1c798bfe9325aa89d3f4e99bd.jpg, 1, 0
IMG0000874_jpg.rf.458b66f58df89d5e29ef38a071905233.jpg, 0, 1
image-no383-normal-_png.rf.45f56eb1ffe0ae7c77f3089b2b7216e6.jpg, 0, 1
bone-cancer_train_2_2068_png.rf.45afe18e678b674affd473a13c9faaeb.jpg, 1, 0
image-no351-normal-_png.rf.45fc64687ed4a58b532a6d2afc7f3eec.jpg, 0, 1
bone-cancer_train_2_575_png.rf.45bc3c7b2b7a64ed6884dc954ab60a02.jpg, 1, 0
bone-cancer_test_75_png.rf.46241f1170abe51066744ff78910baf7.jpg, 1, 0
bone-cancer_train_2_1685_png.rf.4610ade74e915c0084b301c62f5f2573.jpg, 1, 0
bone-cancer_valid_2_387_png.rf.461b4de98034cb0eb39fb093c0757e8d.jpg, 1, 0
image-no425-normal-_png.rf.45d6e60f023b1b08fd2bca2769561d60.jpg, 0, 1
humerus_4_1_png.rf.463cccfa09e6db836ee5b51a807220ba.jpg, 0, 1
bone-cancer_train_2_2294_png.rf.4607fd121fab67702b83b9adcb4103a7.jpg, 1, 0
knee_15_2_png.rf.4608310f84c8515ead44012b41898566.jpg, 0, 1
foot_54_png.rf.45e88f1c28da3783aaa19095d061404d.jpg, 1, 0
bone-cancer_train_2_1649_png.rf.46143953978440e47b76d60f17acf4a3.jpg, 1, 0
cspine_7_1_png.rf.45c7b10ef110b60d1b91589a9886b88a.jpg, 0, 1
IMG0000427_jpg.rf.464440dbd8fdaa288d1bfd4393625b26.jpg, 0, 1
hand_osteosarcoma_1_png.rf.45e72468f787f901480cfe94f23c4705.jpg, 1, 0
bone-cancer_train_2_1830_png.rf.462bd10a6bc7f59873b76679d177972e.jpg, 1, 0
204_JPG_jpg.rf.4631b405e60449d7af34465ca69a7577.jpg, 1, 0
bone-cancer_train_2_758_png.rf.4634ec1ea7e24bee4dda1931434295bc.jpg, 1, 0
bone-cancer_train_2_1532_png.rf.45a7d4584bd4140907d6e5e965bc5541.jpg, 1, 0
image-no48-normal-_png.rf.46159b0131d4ce8751baf00fce67c52b.jpg, 0, 1
IMG0000818_jpg.rf.4608fc82d89b6652c78143cc82eaaf5e.jpg, 0, 1
image-no323-normal-_png.rf.466526c5fbd6344813f715434256fb92.jpg, 0, 1
image-no299-normal-_png.rf.466461d968bc4789a1cfb2ffa0408e2d.jpg, 0, 1
IMG0000876_jpg.rf.4658a487e2e3abe5c1c34a89ba8a287f.jpg, 0, 1
IMG0000700_jpg.rf.465848c23cd91378d4bd247f1f537387.jpg, 0, 1
IMG0000765_jpg.rf.46aca152e392dc08e4743dc0c24fea52.jpg, 0, 1
image-no338-normal-_png.rf.467aaeebb6832a406d1fa51455ddd01b.jpg, 0, 1
bone-cancer_train_2_22_png.rf.46787594a73bb8dd89364a491fc5a87a.jpg, 1, 0
bone-cancer_test_13_png.rf.46769be80cbffc5936aef44ebb81259a.jpg, 1, 0
IMG0000620_jpg.rf.46aaf406fca9641e558aa36cde6bc726.jpg, 0, 1
bone-cancer_train_2_861_png.rf.46776248e04b4321f0000cc4a904155e.jpg, 1, 0
download-31-_png.rf.46d7d8e0db5f8a6ebddb3b527e5f7470.jpg, 0, 1
new2_png.rf.468d127506fa559b069bad2a8cec7d30.jpg, 0, 1
image-no74-normal-_png.rf.46b976e448df55e4d8cbc155d07f5dcc.jpg, 0, 1
bone-cancer_train_2_2523_png.rf.46fe2b615012cf67a426d74812bbec14.jpg, 1, 0
bone-cancer_train_2_1910_png.rf.4708ff639d6031a8d427a5969887b1b5.jpg, 1, 0
IMG0000398_jpg.rf.46e0fbfa4efb2f25e027834263060f65.jpg, 0, 1
93_JPG_jpg.rf.470d82f10a8715d204fd63c4402c45bc.jpg, 1, 0
IMG0000329_jpg.rf.4677f578670fdbd42ef8f2d7846f69ea.jpg, 0, 1
bone-cancer_train_2_1850_png.rf.46c7afed90432805d6e85f4d9133d483.jpg, 1, 0
image-no372-normal-_png.rf.4700c9fb783a0934cd09a36e840b8642.jpg, 0, 1
bone-cancer_train_2_201_png.rf.46e872071533db86d9101ddd64b464b6.jpg, 1, 0
hand_osteosarcoma_12_png.rf.46ca97b68ac4875ab3043b9e14f46a43.jpg, 1, 0
bone-cancer_test_190_png.rf.470c741336557ad07076f913aca9e918.jpg, 1, 0
IMG0000345_jpg.rf.46f55aa8be4789bb20b582bc9b07ebdc.jpg, 0, 1
tf_10_1_png.rf.471844834996f6fd16ffc48d3c5be67b.jpg, 0, 1
IMG0000494_jpg.rf.46ffc5503820b1516d7ac18af400d4b9.jpg, 0, 1
istockphoto-183431186-612x612_jpg.rf.470362dcb8a3afa63e7126b7c3153fe6.jpg, 0, 1
bone-cancer_valid_325_png.rf.469cde4247b4110a6ce8a09dbf51ed44.jpg, 1, 0
IMG0000290_jpg.rf.4717934a555ea5375ec3bd20400fe503.jpg, 0, 1
bone-cancer_train_2_927_png.rf.471865a4a6397c611f8a271925c185cc.jpg, 1, 0
bone-cancer_train_2_1474_png.rf.46b9f389628327b9d29485b07d9c60d1.jpg, 1, 0
IMG0000286_jpg.rf.478ba3348bdb2a6c5dd43fc6ed84e245.jpg, 0, 1
bone-cancer_valid_45_png.rf.4742b2f3565d6a36ebab40acf2351510.jpg, 1, 0
bone-cancer_train_2_1509_png.rf.47898610751ec272b2145990547e5e06.jpg, 1, 0
IMG0000828_jpg.rf.479a436ea3a83d1edb4d2118fb654add.jpg, 0, 1
image-no514-normal-_png.rf.47a86049fd7dd057a0f8df96e3b2232c.jpg, 0, 1
IMG0000400_jpg.rf.47946522903aabd134a328e0387771d4.jpg, 0, 1
bone-cancer_train_2_803_png.rf.471f59df4f2e8321c664b99508b0923f.jpg, 1, 0
bone-cancer_valid_2_291_png.rf.47de473431972a2ab8cab9ed559023e6.jpg, 1, 0
bone-cancer_train_2_312_png.rf.474be57123935e3bb089c9a21c0a6b8d.jpg, 1, 0
forearm_8_2_png.rf.47cb418ae0a74d50826411f77188752c.jpg, 0, 1
Forearm_25_1_male_png.rf.47463b0d39957d75a05730b9094cb6f6.jpg, 0, 1
IMG0000886_jpg.rf.47f5e53e37fe78ae89438b9d3de1e580.jpg, 0, 1
femur_11_1_png.rf.47b6f5afcae291ec55896eaa5a79efe2.jpg, 0, 1
image-no333-normal-_png.rf.47f20cb98835cec15a55199050391521.jpg, 0, 1
download-15-_png.rf.47bc0700495cf4edf53eb9b5abde9c1b.jpg, 0, 1
IMG0000644_jpg.rf.47c829c857d894d7f4b3e1b33357069f.jpg, 0, 1
IMG0000793_jpg.rf.479c0a1f155939b00d7321cedb25bd17.jpg, 0, 1
hand_3_1_png.rf.47d5aebef304cec356a2fb5542b15852.jpg, 0, 1
IMG0000633_jpg.rf.481bb6fe6dd4239db0903e4bd60b65b0.jpg, 0, 1
IMG0000346_jpg.rf.48191387e92026066534b7cafe63f53d.jpg, 0, 1
femur_15_2_png.rf.47d3c1cf8cbeb91de89e5e7531152555.jpg, 0, 1
image-no286-normal-_png.rf.47f0d04549c3b542339345e5bb9605e6.jpg, 0, 1
IMG0000399_jpg.rf.4807c2b849d69c20fb1937cf94211e92.jpg, 0, 1
IMG0000721_jpg.rf.48350b00b119ade47a21179e24a48638.jpg, 0, 1
IMG0000767_jpg.rf.47b1b37a7dc0e73f20ea54c63aeccd5b.jpg, 0, 1
bone-cancer_train_2_1169_png.rf.47907c71feb9fb6501c778d3d081d078.jpg, 1, 0
IMG0000753_jpg.rf.484577584a5b70e72c44226f542bc605.jpg, 0, 1
bone-cancer_valid_2_100_png.rf.485acb48772de18161045a3be4c40da2.jpg, 1, 0
cspine_11_1_png.rf.48889de3c6ebd9e6565cbc16f3200987.jpg, 0, 1
Picture1_d-6-_jpg.rf.484411c4147b88845498d59107d92725.jpg, 0, 1
image-no126-normal-_png.rf.48385301c6e95f9bafd9b4ffc96cce84.jpg, 0, 1
image-no226-normal-_png.rf.48cd10c38704b9898be4966ce0d7b47e.jpg, 0, 1
IMG0000400_jpg.rf.4868014d7063bc4318bfd71ed9367427.jpg, 0, 1
115_JPG_jpg.rf.48c1be54b136a5ca9ae883df5f4ee7b7.jpg, 1, 0
bone-cancer_train_2_315_png.rf.489f75a535a39b120644bbceaee7701c.jpg, 1, 0
bone-cancer_train_2_1957_png.rf.4856e58d9e2e960e84e728abed7d614a.jpg, 1, 0
IMG0000690_jpg.rf.48b080cc9f623d5809fb6419c6f5ec2c.jpg, 0, 1
foot_15_3_png.rf.48d11c619b8c75ddac2fd80c1cabc7fb.jpg, 0, 1
IMG0000756_jpg.rf.48b9e7091a070df2c77301248fc8690e.jpg, 0, 1
IMG0000526_jpg.rf.4925fea589835f88bf6780b19f0dfb00.jpg, 0, 1
bone-cancer_valid_2_111_png.rf.491427d6c227d330bda3801dad82c63a.jpg, 1, 0
bone-cancer_valid_2_289_png.rf.49102184273e4ade95a326ab3534386a.jpg, 1, 0
IMG0000821_jpg.rf.48c2e2a351b48848579ed32673c6e9d1.jpg, 0, 1
bone-cancer_valid_98_png.rf.48cf0ec435f0f9e13cfd6a12c3e3a8ea.jpg, 1, 0
IMG0000740_jpg.rf.493e59c56d9196d43115aa422f352201.jpg, 0, 1
bone-cancer_train_2_2037_png.rf.4853e483dbad31e138f7b06cfbc4dfa0.jpg, 1, 0
IMG0000269_jpg.rf.48e317084be9934f0798bef96de23818.jpg, 0, 1
bone-cancer_valid_2_238_png.rf.486e8cdd9583e163c5912fd340bfae14.jpg, 1, 0
pelvis_55_female_1_png.rf.49182ed6253533bfd0c0f4077c5f3507.jpg, 0, 1
IMG0000681_jpg.rf.48b63848561c5c5235b0c42e80edb6fc.jpg, 0, 1
image-no360-normal-_png.rf.49375bff9afb529bba88e7121069a19d.jpg, 0, 1
bone-cancer_valid_2_35_png.rf.4946d065553fbd6e8664f806ad9534e8.jpg, 1, 0
-61-1_jpg.rf.491b4fe71c015563c347f2446f455b31.jpg, 0, 1
bone-cancer_train_2_1664_png.rf.48cea9f2af6d58b3c509ce66f87393f8.jpg, 1, 0
tibia_metastasis_21_PNG.rf.494ae7715d4b57974293f4c783463500.jpg, 1, 0
image-no270-normal-_png.rf.4951d7b01c3e38d43b0695e15931f8a2.jpg, 0, 1
tibia_ewing_2_PNG.rf.498c09dbed3271cfbd4912222b3af4bc.jpg, 1, 0
IMG0000782_jpg.rf.496bd8391abb5213352c5b32c059e9eb.jpg, 0, 1
IMG0000890_jpg.rf.49539eb17f4ba4657e5566b01a109504.jpg, 0, 1
image-no215-normal-_png.rf.495c920d4fe6d42c5902ff88f87ce66b.jpg, 0, 1
image-no161-normal-_png.rf.49873bad11933dbf7b68c1157fb4ce7e.jpg, 0, 1
IMG_1970_JPG_jpg.rf.4979cb89f57ef6a5f9aa9a94bf4bb755.jpg, 1, 0
bone-cancer_train_2_2436_png.rf.496f0d916b16957781970780fbe0ed08.jpg, 1, 0
IMG0000201_jpg.rf.497391cf1cdd5bb30dd4788376777c35.jpg, 0, 1
bone-cancer_valid_163_png.rf.498d9d3ca2a1edb8d9a9674e55b803e5.jpg, 1, 0
IMG0000734_jpg.rf.49a5ce5ec53965775ab1cb8d7158141b.jpg, 0, 1
bone-cancer_valid_4_png.rf.4994ad2feb237c54f4aa4d9ed1c13f89.jpg, 1, 0
istockphoto-496618011-612x612_jpg.rf.49a567d7065268da5a9eeba614750deb.jpg, 0, 1
IMG0000701_jpg.rf.49ec3b738491b797139bdf3606548668.jpg, 0, 1
IMG0000855_jpg.rf.49bc77d68af185663fd266794342d2b9.jpg, 0, 1
pelvis_osteosarcoma_7_png.rf.49f094e27843ee1d5f2812b77adf3374.jpg, 1, 0
IMG0000448_jpg.rf.49d8c609f8a7f25b2b1c742b855745b7.jpg, 0, 1
image-no612-normal-_png.rf.49746da5f09dbed41359bf22baae91e1.jpg, 0, 1
IMG0000856_jpg.rf.49abbbf471fd035661507af009fd8865.jpg, 0, 1
bone-cancer_valid_2_244_png.rf.49ab4af89eadf4e210ff90326b7d9f9c.jpg, 1, 0
bone-cancer_train_2_1949_png.rf.49df6fbee1382e244c6e6e6a407c4177.jpg, 1, 0
forearm_10_2_png.rf.49a2ed60613f57d7c2ec7b9439dce63e.jpg, 0, 1
IMG0000709_jpg.rf.49e6d08b33bf6f79bf639b51d4ae464f.jpg, 0, 1
ankle_10_1_png.rf.4a05c81b1c0ec60913fdd67d0a17fb20.jpg, 0, 1
IMG0000626_jpg.rf.4a22312de01f2e21547df84dde99662e.jpg, 0, 1
hand_metastasis_1_png.rf.4a075a5502dee3ed3527fb22245e9b64.jpg, 1, 0
image-no485-normal-_png.rf.4a31f94ce6702812d25dc2bcb810bb64.jpg, 0, 1
bone-cancer_valid_2_430_png.rf.4a50410acf4ee0447951849f4d69c47d.jpg, 1, 0
bone-cancer_test_207_png.rf.4a45acfcc8738dca1b73570ad97f1b13.jpg, 1, 0
image-no116-normal-_png.rf.4a686f5301a7b629c38bf13dcb3ddf1e.jpg, 0, 1
bone-cancer_train_2_2409_png.rf.4a680853e906fcb4866c185dbf1d6216.jpg, 1, 0
IMG0000706_jpg.rf.4a862e3d3670e9bc287e849c5320940a.jpg, 0, 1
image-no311-normal-_png.rf.4a8c95d656398cad1d0121cb6aad1c19.jpg, 0, 1
image-no624-normal-_png.rf.4a64b5517e9b3745beaf2413fee24e98.jpg, 0, 1
image-no168-normal-_png.rf.4a0fa372639c54f97cfbff80e1769895.jpg, 0, 1
IMG0000508_jpg.rf.4aa6a6dd0ff18fea727ffb493571c634.jpg, 0, 1
bone-cancer_train_2_442_png.rf.4a79beb28b9005e3693c5b6cb20b8003.jpg, 1, 0
IMG_8853_JPG_jpg.rf.4ad5d836dec4f12f0996d10677941abc.jpg, 1, 0
bone-cancer_train_2_1213_png.rf.4a6189a6b4206527fe9a904051982925.jpg, 1, 0
bone-cancer_train_2_2478_png.rf.4a4192d28aff4f118fb8869c5d67cb92.jpg, 1, 0
IMG0000404_jpg.rf.4a9a0bba03a4dd71b35e07a8ceb02133.jpg, 0, 1
bone-cancer_train_2_1211_png.rf.4ab8a77746be0436849d6dc69083793d.jpg, 1, 0
bone-cancer_train_2_386_png.rf.4aca7d152dde6823c9c1f861a1a23890.jpg, 1, 0
IMG0000683_jpg.rf.4a6a6e39722b3bfa3577bf15e17a4764.jpg, 0, 1
bone-cancer_train_2_2500_png.rf.4ac65a4b85d0b03292588b55a5f90217.jpg, 1, 0
image-no85-normal-_png.rf.4ab0d924205aac6d2726ac17104608de.jpg, 0, 1
bone-cancer_train_2_1889_png.rf.4acb3f5de64b1b3dad0803fc2e1aa35b.jpg, 1, 0
femure_chondrosarcoma_12_PNG.rf.4accf45349be45ba40e6e35a86b74b98.jpg, 1, 0
bone-cancer_valid_2_17_png.rf.4a4ea6b1a0ac15c260f2cde1339bc60a.jpg, 1, 0
istockphoto-509684193-612x612_jpg.rf.4ae2655673c819035158db2fc301ac79.jpg, 0, 1
image-no293-normal-_png.rf.4abdd5aac3caa05262699ba48836a964.jpg, 0, 1
image-no378-normal-_png.rf.4af3d52110f67e61eb0100e15b5daf24.jpg, 0, 1
IMG0000674_jpg.rf.4afc014a6261ac381458d1a93c472b57.jpg, 0, 1
chest_60_female_png.rf.4af76ab8863b92d8c02c92834f22662c.jpg, 0, 1
tf_15_2_png.rf.4adea8e5c81456af9f81e1386f74f813.jpg, 0, 1
IMG0000620_jpg.rf.4aec6f2ec353f35b955ba94f312520f2.jpg, 0, 1
bone-cancer_train_2_277_png.rf.4b04dab7112f0db3ad3780a019559e8e.jpg, 1, 0
IMG0000863_jpg.rf.4b07954278c1c0c6573b2cec85fff403.jpg, 0, 1
bone-cancer_valid_2_63_png.rf.4afc9ffddb97d9f99b7a1a5a9d9b3fb6.jpg, 1, 0
bone-cancer_valid_2_312_png.rf.4b1a384dbfe1bdaadb4a01f3bbf011c2.jpg, 1, 0
bone-cancer_valid_61_png.rf.4b3655e46ac26369936f1d64fce50237.jpg, 1, 0
IMG0000586_jpg.rf.4b3176350aa5445be13d7333c082cc16.jpg, 0, 1
IMG_3316_JPG_jpg.rf.4b8a9263afb928727fe48c44fc5f30f5.jpg, 1, 0
femure_chondrosarcoma_8_PNG.rf.4b74f9530599764ad20e16e4acd2884d.jpg, 1, 0
IMG_0819_JPG_jpg.rf.4b75e4fe48b0d9d1ab3a136247496b23.jpg, 1, 0
bone-cancer_train_2_1295_png.rf.4b2cf2bd465c706974613a6578c2f613.jpg, 1, 0
bone-cancer_train_2_675_png.rf.4b2234ec69d525aea736b59f59d8c276.jpg, 1, 0
foot_1_png.rf.4b58635edf7f4e1266e27c0e6be83664.jpg, 1, 0
bone-cancer_valid_2_364_png.rf.4b8f64a86239be52def1fbcff129a75e.jpg, 1, 0
pelvis_metastasis_14_png.rf.4b67fa1527bd5b16dfc794d2bd641464.jpg, 1, 0
image-no613-normal-_png.rf.4b63fdab517f69e0a04a6fa7fa501995.jpg, 0, 1
IMG0000741_jpg.rf.4b9233ccb60b4fe0282c4f91e2c77f03.jpg, 0, 1
image-no76-normal-_png.rf.4be4acb63f60ea852d13f96925d3108b.jpg, 0, 1
IMG0000428_jpg.rf.4b6d7e1cffa6c91057195abcff56595f.jpg, 0, 1
bone-cancer_valid_2_366_png.rf.4bd054d0922fefe36c8d570824eeb90d.jpg, 1, 0
44_JPG_jpg.rf.4b9a9535d249c04a3cc4660761ef258b.jpg, 1, 0
bone-cancer_train_2_299_png.rf.4c037475fc27b53fd1101e281d6179fa.jpg, 1, 0
chest_11_1_png.rf.4bbbfa94aff065f4301ca1cb8d65811f.jpg, 0, 1
IMG0000403_jpg.rf.4b87bb477158442444633797208da145.jpg, 0, 1
IMG0000354_jpg.rf.4b963efc469d96eed50ca85b027b5668.jpg, 0, 1
bone-cancer_train_2_1095_png.rf.4bacf776d64f363f8ee25c150ef4d68f.jpg, 1, 0
IMG0000508_jpg.rf.4bf43e7ee1476c15e96587b3bd96c963.jpg, 0, 1
bone-cancer_train_2_2263_png.rf.4b930f15248eb68009255b4cf81a262e.jpg, 1, 0
IMG0000772_jpg.rf.4bd5397581380ece742dbfd3b739dc79.jpg, 0, 1
hand_encondroma_9_png.rf.4bd6e31292db799d7b1c62604f8c460e.jpg, 1, 0
IMG0000519_jpg.rf.4c1893b0ed593d08e3c4bdf422be4233.jpg, 0, 1
16_JPG_jpg.rf.4c07171addb2ecafd4f8b97aebd83f81.jpg, 1, 0
IMG0000201_jpg.rf.4c05f9996f38d2853c2cfa79cbbeaa5a.jpg, 0, 1
bone-cancer_valid_2_1_png.rf.4c6de3df447243458d1b94e448e78eac.jpg, 1, 0
Oblique-view-of-cervical-spine_png.rf.4c569bd1ea42d41d91f546484e58be8a.jpg, 0, 1
bone-cancer_train_2_1408_png.rf.4c27042f5386df189f0fb0c0b45f5062.jpg, 1, 0
IMG0000290_jpg.rf.4c0759d0944c87c8dce1625b7c96c3c4.jpg, 0, 1
IMG0000847_jpg.rf.4c5c0bde1ea40de25c8f2adae51d4f87.jpg, 0, 1
bone-cancer_train_2_454_png.rf.4c6fad5a8f7cb66b65c1c4913e8e881c.jpg, 1, 0
forearm_10_1_png.rf.4c8133aca442beddaee1c5eca29d5d8d.jpg, 0, 1
elbow_3_1_png.rf.4c7e282c852a803ca10512649fc495c6.jpg, 0, 1
116_JPG_jpg.rf.4c96aed6d0c7991afe26e9b170c81fa2.jpg, 1, 0
tibia_metastasis_20_PNG.rf.4c9730c59b80867eaf5734907c3789db.jpg, 1, 0
bone-cancer_train_2_2317_png.rf.4c8c76d4729c4b1c880d88a23b163a23.jpg, 1, 0
forearm_8_1_png.rf.4c20baa0631e81bb80ae85d93c01ff76.jpg, 0, 1
bone-cancer_train_2_302_png.rf.4c5a99c25a874ef3d94cb0296c33b323.jpg, 1, 0
hand_26_png.rf.4c501910f82c478da2d83984ca9cc70c.jpg, 0, 1
bone-cancer_valid_51_png.rf.4c690f2adf753fdbbecfae8b635c1ba6.jpg, 1, 0
IMG0000287_jpg.rf.4c2e8dcbfd1c8ddfb5c0ad97ffe423c7.jpg, 0, 1
IMG_1596_JPG_jpg.rf.4c51ee4defc8c6115dd2cc0aa776a40f.jpg, 1, 0
bone-cancer_train_2_2275_png.rf.4c72c1ff8a71154727bdb76518435ed6.jpg, 1, 0
IMG0000764_jpg.rf.4c899fd2aa72841e5b950ecaba57126b.jpg, 0, 1
bone-cancer_train_2_2219_png.rf.4c3d50fcf4257091b1f23105e4e08754.jpg, 1, 0
image-no31-normal-_png.rf.4ca71cb9db0c5bcc8f1d7e9302e8e24a.jpg, 0, 1
image-no574-normal-_png.rf.4c9cf4cc094a0b6546b7e7c3ff36a4e2.jpg, 0, 1
IMG0000673_jpg.rf.4cb0ecc30c6a0d80a5c5043b2bcfe40a.jpg, 0, 1
humerus_43_png.rf.4cb546d92240d24ac94cb28f4edadefd.jpg, 1, 0
55_JPG_jpg.rf.4cd53866b32ff0df938226d0f07dd30a.jpg, 1, 0
image-no358-normal-_png.rf.4cb726e1fe8e65c154e793c7ac960782.jpg, 0, 1
IMG_3669_JPG_jpg.rf.4cd6b4336fcf0826e594a969c2d75b95.jpg, 1, 0
IMG0000781_jpg.rf.4cfe5bbedef8966a7798c6e992ab197f.jpg, 0, 1
bone-cancer_valid_174_png.rf.4c0cf1136d211469afc1d3e4946980b5.jpg, 1, 0
bone-cancer_test_18_png.rf.4c980cf95bc4d2cf55afc0ed1f89fe41.jpg, 1, 0
IMG_3756_JPG_jpg.rf.4cd333b4fc93f209d13a94d2ae4adbdc.jpg, 1, 0
108_JPG_jpg.rf.4d0d1005a0c2dc23f0411a1d7838a3ab.jpg, 1, 0
IMG0000636_jpg.rf.4cf3356a8dd1a89aa759f286eda5c182.jpg, 0, 1
bone-cancer_valid_2_31_png.rf.4d468282386375a5dfc8bc0b8fb31692.jpg, 1, 0
bone-cancer_test_59_png.rf.4d031f07ae51daf24c4ddd0ef37e0432.jpg, 1, 0
bone-cancer_train_2_2524_png.rf.4d218ac7dd48d86440ceba8b82a5cba9.jpg, 1, 0
IMG_4054_JPG_jpg.rf.4cb0e6792e8c7d244f88807cf6eb1f60.jpg, 1, 0
tibia_other_20_PNG.rf.4ce1dc010cf25825d3ed59ab130cc029.jpg, 1, 0
bone-cancer_train_2_372_png.rf.4d74eed66b295cf827defe9aac73c76d.jpg, 1, 0
IMG0000537_jpg.rf.4d09f83001c9315bb01a6ce1318979d5.jpg, 0, 1
IMG0000506_jpg.rf.4d2b0296aee6506273d5d66843b9c84e.jpg, 0, 1
132_JPG_jpg.rf.4da49fa7d0c4831db329da29babfcd76.jpg, 1, 0
download-17-_png.rf.4d323a8b0943a7cdee8b6757f27be46f.jpg, 0, 1
IMG0000592_jpg.rf.4ce6bc1cf161f37c7d8968b289a9e6fa.jpg, 0, 1
19_JPG_jpg.rf.4d1a831a9ba14776a2611dfb9330407b.jpg, 1, 0
image-no220-normal-_png.rf.4d25f1458d736fbaeb2ffebd43bcd3ff.jpg, 0, 1
image-no208-normal-_png.rf.4d810e03842b0831589475ea69d18c18.jpg, 0, 1
bone-cancer_train_2_2461_png.rf.4de6fd730d9b853be9724c5cda86f247.jpg, 1, 0
bone-cancer_train_2_354_png.rf.4cc37fbbc7017e7408266c8673ccb971.jpg, 1, 0
bone-cancer_train_2_1721_png.rf.4d961149322dae461935846f84dfcb62.jpg, 1, 0
cspine_2_1_png.rf.4d68d8eeb6f266af616938dc77060e2f.jpg, 0, 1
IMG0000458_jpg.rf.4dcb0fdf7b8358e3ef9102a34077d560.jpg, 0, 1
image-no364-normal-_png.rf.4dec4510560e215f4a40764934622f70.jpg, 0, 1
cspine_20_4_png.rf.4e44e5956966becff4ec78383fe25b75.jpg, 0, 1
bone-cancer_train_2_513_png.rf.4dfb3c76f7865809328ebfeda9700ee7.jpg, 1, 0
No-fracture-Normal-alignment-No-soft-tissue-swelling-_png.rf.4e0d3d7488076cb9908b443d03b4a42f.jpg, 0, 1
bone-cancer_valid_2_427_png.rf.4df392b2df7adf6bfe78b01f491cc0b1.jpg, 1, 0
IMG0000674_jpg.rf.4e47042e3a64e5620bdd1310803a3417.jpg, 0, 1
bone-cancer_train_2_1833_png.rf.4e045af1b1d25371090683d0763472c9.jpg, 1, 0
IMG0000879_jpg.rf.4dc2beb1eb43c1a8f91ac74eaa2ed255.jpg, 0, 1
IMG0000715_jpg.rf.4dfc5b21d8f7d1ff425f0d20844be7bb.jpg, 0, 1
istockphoto-482750315-612x612_jpg.rf.4e0f38a403b637638a2c1d931c3fbc7c.jpg, 0, 1
No-evidence-of-an-avulsion-fracture-Joint-alignment-is-normal-No-abnormality-of-the-acromioclavicular-joint4-_png.rf.4e55e0ad41467437bec9335c39db129b.jpg, 0, 1
knee_12_1_png.rf.4e84a3c6503e9048a13cc1bcccb0b995.jpg, 0, 1
tf_1_1_png.rf.4e3a3a18cfe3bdbfa230d6c27ab491a7.jpg, 0, 1
bone-cancer_test_52_png.rf.4e80e0e936f337b87dfb608fc5eb10c4.jpg, 1, 0
IMG0000730_jpg.rf.4e5a97ca32ba2d697750582de3b10975.jpg, 0, 1
bone-cancer_train_2_879_png.rf.4e25555b8a3c8e66f926fdbdf4e5036c.jpg, 1, 0
image-no50-normal-_png.rf.4e6ddc759dd311f5b60a4ec7fc3ce8f8.jpg, 0, 1
bone-cancer_train_2_1403_png.rf.4e836be209d11096f072e92ccd4b635d.jpg, 1, 0
image-no353-normal-_png.rf.4e80a197d09167da89d20384316ec2ce.jpg, 0, 1
foot_11_1_png.rf.4e8929e366062ff6499e0e407431857a.jpg, 0, 1
bone-cancer_valid_2_278_png.rf.4e99fce370d4f0c9b9d6fa0697f064ce.jpg, 1, 0
IMG0000345_jpg.rf.4e9fff0ddb12d8f25a6b40ec2aa36fba.jpg, 0, 1
bone-cancer_train_2_2080_png.rf.4eb8729b5615c31c4ba1ec9189ba1c05.jpg, 1, 0
bone-cancer_train_2_2385_png.rf.4eda988ce488b8ff6aae8ceb00628649.jpg, 1, 0
IMG0000400_jpg.rf.4ea171badcaa08fc788595ae3083a9e0.jpg, 0, 1
humerus_14_2_png.rf.4ea1af588c00b7ed9f18e44ac410b6b7.jpg, 0, 1
IMG0000737_jpg.rf.4edefcaec1ab51f46eb8b268b9d4917d.jpg, 0, 1
bone-cancer_train_2_65_png.rf.4efbe6aa77acb48d0f470347d2ad434b.jpg, 1, 0
IMG0000635_jpg.rf.4efb49607b2d215618614662ee5fd7a2.jpg, 0, 1
image-no13-normal-_png.rf.4f7364465c10641d5b1b90f6ea51bf30.jpg, 0, 1
tibia_osteosarcoma_8_PNG.rf.4f5e0e3f54b8d1d2f3d1fee4067f1e17.jpg, 1, 0
IMG0000359_jpg.rf.4f1590eb318cbbfd6e9e14cf841198f9.jpg, 0, 1
IMG0000725_jpg.rf.4e90e9546de5ac5a56cebade3c5882a2.jpg, 0, 1
bone-cancer_train_2_2314_png.rf.4ec034f2d4bd151d42adde4236a2a78e.jpg, 1, 0
IMG_7520_JPG_jpg.rf.4f56286a61c342e5f94e1ec712d27021.jpg, 1, 0
